wd_source_id,wd_ra,wd_dec,wd_rv_from,wd_plate,wd_mjd,wd_fiberid,wd_rv,wd_e_rv,ms_source_id,ms_ra,ms_dec,ms_rv_from,ms_rv,ms_e_rv,g_redshift,eg_redshift,wd_phot_g_mean_mag,wd_phot_bp_mean_mag,wd_phot_rp_mean_mag,r_med_geo,phot_teff,radius,e_radius
2783444265882515968,17.187976077987674,15.675824913223202,sdss4,5131,55835,854,15.153009734606602,12.474104099763684,2783444270177669888,17.190868328061793,15.67390845960525,gaia,0.34358328580856323,14.337044848099515,14.809426448798039,19.00405556896101,18.181917190551758,18.269426345825195,18.00633430480957,144.8489532470703,8987.525953216751,0.013644044,0.00043189
2806739000264778880,10.085872232296515,24.909216468414776,sdss4,2058,53349,472,39.45022588799137,15.81548639028911,2806739068984255744,10.08037733828036,24.909260531861666,sdss5,32.50864639105942,14.06971039407272,6.941579496931951,21.168050461355623,19.22178077697754,19.308259963989258,19.121065139770508,272.1265563964844,9647.090609,0.014095128,0.000785357
2811363550466857344,350.13132976816684,12.970888218755801,falcon,,,,-5.827000141,0.028000001,2811363584826561408,350.13910464272226,12.977146169683833,gaia,-37.16614532,15.080935971168184,31.339145183563232,15.080961964229035,16.287696838378906,16.26913070678711,16.353925704956055,89.48236846923828,13403.72700672964,0.012646648,0.001799337
2841187146239791872,350.31831569929915,25.610836076576653,sdss5,,,,-13.87209449,15.44716232541684,2841187150536214784,350.3164391,25.60797636025116,gaia,-25.23441124,14.012382668366298,11.362316747819852,20.855735229248324,19.213884353637695,19.369544982910156,18.98428726196289,175.6472625732422,8008.002139218243,0.012216178530046494,0.0001488
2841283151645302272,351.30186556659004,25.189284608203657,sdss5,,,,12.866398260109868,10.735292308488017,2841283151645302144,351.3002096707416,25.189785075957683,gaia,-15.93871784,14.038272471704714,28.80511610221192,17.67256616732568,17.133392333984375,17.17198371887207,16.942825317382812,98.86682129,9265.923121,0.014645294300076992,0.00057633
2853971996865556736,0.3622894540036568,27.333263449560285,sdss4,2803,54368,211,9.511959629935888,12.957988166594834,2853971790707126912,0.36503057814624373,27.33180710268971,gaia,-24.30865669,14.839732738161993,33.82061632244077,19.70094223801716,17.304641723632812,17.36809730529785,17.23095703,104.14665985107422,10121.372799735309,0.012177940238771116,0.000888418
2854365720811907328,359.69194100708347,27.501548757279572,sdss4,2803,54368,290,82.55506220041772,17.23344196004166,2854365725107598592,359.6955523114612,27.498681783396176,gaia,12.824174880981445,14.011598747047103,69.73088731943628,22.21072761614028,17.55045509338379,17.519424438476562,17.650115966796875,187.59226989746094,14585.200532585783,0.013979853020839315,0.001735404
3065487140349466496,128.37846301860722,-4.815881036,sdss4,2828,54438,145,38.842224277762476,14.719898099953564,3065487144644755200,128.38138326625392,-4.821261909,gaia,1.2799561023712158,14.204963840999802,37.56226817539126,20.45620682817634,18.442258834838867,18.452842712402344,18.587535858154297,268.1588439941406,14694.351627581571,0.012913666372433174,0.001581009
3075883228950785408,132.62643256235248,1.9460134508209475,sdss5,,,,85.12872642273686,17.91308178819915,3075883233243117184,132.62760501255673,1.9464813538722985,sdss5,32.317034127802124,14.073781528348137,52.81169229493474,22.780470268595977,19.24214744567871,19.207529067993164,19.412412643432617,511.5913391113281,17090.649950863743,0.015228562886918583,0.001451465
3079481999225480448,128.61920933971265,1.914433135758872,sdss5,,,,63.43405010756911,10.934726681049904,3079481930505985792,128.62068971860182,1.9113334387350671,gaia,32.80385971069336,14.064007927807456,30.630190396875747,17.814728922515087,18.26287269592285,18.385303497314453,17.96732521057129,113.03330993652344,7755.656778958473,0.013079084,0.000162112
3079923831100607744,129.21248584108125,2.743523832079604,sdss4,4789,55923,42,40.43425658194121,20.47529748,3079923831100606592,129.21383495532402,2.741557395508133,sdss5,29.507766846597228,14.093011484286784,10.926489735343985,24.85660434626891,19.002471923828125,18.982505798339844,19.141145706176758,376.2900695800781,15417.41878510089,0.013604608,0.00152273
3089874656147104640,122.94059944856639,1.4105241250792042,sdss5,,,,64.59278110067629,15.419439597580125,3089874754930361216,122.9365924589287,1.4226863677599797,sdss5,35.888162197289994,14.068518582951508,28.704618903386297,20.873004877646963,16.512266159057617,16.417715072631836,16.739864349365234,169.29241943359375,22851.73821887317,0.014037773422697167,0.0009972
3243900253623213568,55.900562061834584,-7.307661876,sdss4,2070,53729,81,0.5177084326634148,23.776407203871365,3243900189199656704,55.908349233249865,-7.305144797,gaia,-20.94200706,14.436486606630018,21.45971549748275,27.815996927446516,18.976545333862305,19.012388229370117,19.092077255249023,283.7562561035156,13288.470806574902,0.011416017971042492,0.001634205
3244617478801862656,55.81612835190945,-6.001669529,sdss4,2070,53729,518,84.65941822346787,12.93238816107457,3244617448738051200,55.81114413301073,-6.0028575,gaia,64.94408416748047,14.032720355605194,19.715334055987398,19.08307900018543,17.875282287597656,17.860431671142578,18.01226043701172,211.46580505371094,15201.38438339541,0.012979207321151633,0.001485075
3264017609855236736,52.09051569171604,-0.66146216,sdss5,,,,53.98231945853802,18.76151196663137,3264017609855236480,52.096430978051565,-0.659203906,gaia,47.16624832,14.03761076124745,6.816071137004819,23.431791377492726,17.853235244750977,17.793272018432617,18.009201049804688,235.30307006835938,17511.423228370375,0.013139663202050015,0.001193341
3632954402933841664,207.10578100652532,-4.709437846,sdss5,,,,-0.945786538,16.657889120773966,3632954201069933952,207.1090923956205,-4.710409255,gaia,-8.55529213,14.001192164857166,7.609505591,21.760483726177995,18.044958114624023,18.236276626586914,17.557104110717773,69.95219421386719,6386.969182,0.012738088925658685,0.000509614
3651432073795645824,220.80294081616663,-0.116080034,sdss4,308,51662,357,-7.962943449,21.015064702327457,3651432146809980032,220.80127391807318,-0.113115917,sdss5,-24.62566188,14.081459996500923,16.662718431573268,25.296649186721652,18.71843147277832,18.727624893188477,18.750560760498047,252.5353546142578,12121.100802974443,0.012521140376840463,0.001710699
3681806460470915072,191.2094910796352,-3.933035095,sdss5,,,,69.61676355832864,13.900250400125287,3681806464765199360,191.20889267898235,-3.934104068,gaia,1.2921959161758423,15.126230235136237,68.32456764,20.54312055926589,18.131072998046875,18.202449798583984,17.98438835144043,143.99240112304688,9368.804585,0.013033069,0.00058743
3715969592414447488,199.4115444347925,4.099978111978932,sdss4,851,52376,214,33.25758689430616,13.88075724976564,3715972517288035584,199.42585462050394,4.105726680665452,gaia,12.535057067871094,14.118352046659552,20.722529826435064,19.79907286567574,17.775257110595703,17.89615249633789,17.62328338623047,110.8918457,8894.814265294106,0.012618340976409485,0.000364309
3739784361441769728,202.57814773142962,12.734480074963871,sdss4,5432,56008,736,12.980629093754269,19.022192890300847,3739784365732813440,202.5791207681674,12.738371507727754,gaia,-18.67023659,14.376068415984493,31.65086568127868,23.843556057284722,18.453535079956055,18.40508270263672,18.78287696838379,482.2056884765625,26648.171481117013,0.013829240773215514,0.00087741
3803142859993965952,162.49909595760988,-0.788673691,sdss4,2409,54210,72,20.485467350426084,12.159821875582038,3803142829929703552,162.4964955599888,-0.79171674,gaia,-0.376451164,14.00139448412355,20.86191851491011,18.544549483498617,17.8555851,17.842613220214844,17.815858840942383,191.4845428466797,11378.350730309954,0.015263553091283523,0.001842094
3803909666275539712,167.61926788029143,-0.562051231,sdss4,279,51984,308,6.371049820592454,19.917291944964536,3803909670570803840,167.62210487038067,-0.564577675,sdss5,30.256196618232554,14.084702777342661,-23.8851468,24.39420772943924,18.575023651123047,18.696943283081055,18.579238891601562,179.4101104736328,10308.221180977624,0.011040575329539067,0.00087922
3804750586512019840,164.05115784874093,-0.106434458,sdss4,276,51909,73,13.959465013696366,12.863294351306696,3804738874137073920,164.06839538217258,-0.105004334,gaia,-4.758450985,14.010370755916563,18.717916,19.019853582154642,17.611000061035156,17.649253845214844,17.604740142822266,154.38616943359375,11156.38633402732,0.013797635241341621,0.001567863
3843636017819635968,136.62968695131346,1.2576777992170476,sdss4,3819,55540,340,52.21157193191552,18.457067329160708,3843636017819394176,136.62934222154917,1.261184321120155,gaia,27.971099853515625,14.012415142549528,24.240472078399897,23.17350022159628,18.899126052856445,18.805980682373047,19.065265655517578,333.50115966796875,19536.823750724878,0.010622751099635789,0.000869145
3855792630692650112,159.65742563980595,2.041072372604778,sdss4,505,52317,117,27.60621116659208,15.315061554504329,3855799232057962240,159.74316626457608,2.115447123779403,sdss5,30.98935116111479,14.102407465104724,-3.383139995,20.818957868493275,18.165809631347656,18.36155891418457,17.865617752075195,90.51472473144531,7259.991100576875,0.011977871679840393,0.000201211
3869354556869630464,162.46543373694317,9.616275727675744,sdss4,5354,55927,694,70.34733609734818,14.837447626119575,3869354561161063680,162.46643315315782,9.614776334,sdss5,43.33143899752426,14.089165595490192,27.015897099823917,20.461046875343058,18.23756980895996,18.239416122436523,18.389118194580078,268.2075195,15135.038529337067,0.013879250753490249,0.00160267
3869971692126504960,159.6319260174363,9.807325661,sdss4,5346,55955,129,42.76416524561893,14.405240936275607,3869971490263112832,159.64129692109324,9.801655313852311,sdss5,34.12425304251733,14.111756716301507,8.639912203101602,20.16563026667481,17.516395568847656,17.433841705322266,17.67093276977539,208.3853759765625,18413.635454349584,0.013132488481227804,0.001162833
3870963314176171264,163.2854472,10.493799741138103,sdss4,2885,54497,526,2.352970588168092,18.571207072075094,3870963318471137408,163.28315219912278,10.490963152856096,gaia,-9.403899193,15.304724459680601,11.75686978097815,24.065002034087545,18.39514732,18.380779266357422,18.583484649658203,302.9060974121094,17011.233303542787,0.013251350382066016,0.001259944
3871381747071227008,163.26573265603344,11.637325053673191,sdss4,5353,55980,132,9.901942305276608,14.056328173448616,3871381751364947712,163.2677276206558,11.639111589934588,gaia,4.109784126281738,14.003227028076028,5.792158178994869,19.841137288964166,18.94556427001953,19.073766708374023,18.520322799682617,148.0317383,6964.822826070226,0.01534397,0.000346064
3881936165343328128,151.35664405801685,13.450707367117284,sdss4,2586,54169,198,44.38722172280695,23.551277472932135,3881935963479719296,151.35857301356157,13.446061643837082,gaia,23.13147545,14.155449879989128,21.25574627419855,27.477980855803885,18.749061584472656,18.823875427246094,18.770410537719727,250.0353546142578,11046.167146968772,0.013175222245271657,0.001456394
3897577164925150080,177.88360610219283,6.396705654229501,sdss4,4848,55955,992,28.934079574850426,16.94119065406617,3897577272299564928,177.88605004736968,6.399489847322689,gaia,5.138892174,14.072161140835204,23.795187401083336,22.02338892975037,17.918367385864258,17.88492774963379,18.035484313964844,221.9303741455078,15161.392548695947,0.013500028205095743,0.001553401
3938574586270179712,200.80995104858692,17.99192697747892,sdss4,2605,54484,536,9.351886975,13.577043909802843,3938576068034642688,200.82491134045316,17.994533311699048,apo,5.780873029,14.002191620940138,3.571013945782819,19.503781467147355,18.46520233154297,18.65363311767578,18.17377471923828,111.30049133300781,7357.361729016684,0.012555782711671237,0.00019191
4005438916307756928,177.5825209639826,25.308618501204734,sdss4,2514,53882,398,51.188964225424286,11.202681255878476,4005438881948018176,177.57175125475013,25.305475041482474,gaia,-65.45793915,14.779311334848789,116.6469033733735,18.545298888214255,15.657505989074707,15.706476211547852,15.558006286621094,50.525718688964844,10020.944636064833,0.012915331881095268,0.000883551
4010863661865642368,187.57677583100394,28.95977958299702,sdss4,5981,56340,582,11.325460662605975,15.615686180939912,4010863666161192576,187.5790468048721,28.962012337043873,gaia,-27.31034279,14.03858370759819,38.635803451302266,20.998368684658317,18.288898468017578,18.235483169555664,18.52023696899414,340.9898986816406,20772.719442433165,0.013354585287114666,0.000951439
4019285336818845312,173.39253712269095,28.897190923116906,sdss5,,,,45.41815683521218,19.88088279158255,4019285341114121472,173.38737231229334,28.890840157047354,gaia,10.114448547363281,14.433244093921594,35.30370829,24.567621692938975,19.05860137939453,19.10555076599121,19.21765899658203,258.2223815917969,14104.068931495423,0.009551746,0.001258451
4032775038821332608,176.41618118592513,37.190805448529446,sdss4,8873,57427,952,10.298484005808762,14.375771446504846,4032775077476714112,176.38534039896504,37.19312305758428,gaia,-1.313812971,14.003307881952107,11.612296976923874,20.06876768311612,18.64657974243164,18.705251693725586,18.48749351501465,172.2172088623047,9370.590106,0.012360574694161767,0.000556185
4034132866962718848,178.58980555671343,37.821694971760856,sdss4,2027,53433,240,11.040183966622068,12.045253672645488,4034134005128931200,178.5985452949686,37.83783044170009,gaia,-5.299911976,14.19085292875983,16.340095942482662,18.613662801395943,17.566137313842773,17.709880828857422,17.324939727783203,80.97309875488281,8009.678616894156,0.012088422503330908,0.000147334
4168907879862434176,266.67932191891435,-6.783420117,sdss5,,,,46.51420502995885,12.696302430955424,4168907879862434560,266.67826211593433,-6.782703796,sdss5,25.368666683318498,14.06781024493201,21.145538346640354,18.94991769126448,16.392297744750977,16.44798469543457,16.300994873046875,74.30039978027344,10037.899175070885,0.013465736303867399,0.000931015
4227320672031546240,313.3095463730028,-0.269356379,sdss5,,,,34.52051041200445,13.22651709814518,4227320672031545984,313.3126404348262,-0.268657996,gaia,6.1809844970703125,14.53481814921334,28.339525914934136,19.65201499028098,15.381263732910156,15.280584335327148,15.597997665405273,93.71263885498047,22559.365338169806,0.013270267086307307,0.000937889
4406733207018066944,241.4767904960853,-0.469239704,sdss4,344,51693,111,-16.80699557,11.26453568020448,4406730252080562432,241.48550271804004,-0.485553902,gaia,-36.91991806,14.022496838648514,20.112922488232766,17.986666775156184,16.603221893310547,16.68284797668457,16.46455192565918,69.25965118408203,9367.127939976574,0.012625796734452344,0.000566797
4415701304886958848,231.01394189981212,-0.506400415,sdss5,,,,-14.1390928,20.024419892412784,4415701300594850816,231.0133256834595,-0.506385828,gaia,-48.07263184,14.666359908613998,33.933539037582136,24.82094891410594,15.814596176147461,15.821784019470215,15.70553970336914,64.37412262,10321.970361923317,0.014856439281354715,0.001189253
4440676638498789248,253.0445969,5.728464210287414,sdss5,,,,19.764407944494682,14.528952386952218,4440676436634272640,253.04780588737412,5.721412738766522,gaia,-12.8455286,14.002182328758195,32.609936547094776,20.177997111460613,17.279605865478516,17.284982681274414,17.35714340209961,142.02090454101562,13155.04486809136,0.012779971116707353,0.001831305
4450343205429610112,243.88109680408812,7.197417644,sdss4,4896,55712,354,-11.92784346,12.362768466417448,4450343205429610624,243.87864605435632,7.197761136146955,gaia,-29.81303596,14.221270402968042,17.885192500177126,18.84363489427081,17.349838256835938,17.278358459472656,17.50094985961914,194.49745178222656,17778.57674833836,0.013580581534722672,0.001207141
4453746571874680064,245.53249532977665,10.97952539404132,sdss5,,,,33.587476167590744,15.248652073658977,4453746571874679168,245.53484489729283,10.978982998638003,gaia,-16.62178612,14.002012765122068,50.209262285144455,20.70211949386211,17.382226943969727,17.446043014526367,17.189231872558594,100.24456787109375,9039.442401258804,0.013660995,0.000448963
4460086458999242368,245.51637907996593,12.22568893574896,falcon,,,,33.95399856567383,2.9030001163482666,4460085703084994944,245.52973966455633,12.214255192618888,gaia,-6.697543144,14.00070721438011,40.65154171,14.298503844050025,14.657777786254883,14.602666854858398,14.799134254455566,55.653892517089844,16762.43561,0.014048794360138195,0.001365535
4461228611063376128,249.41915547119225,13.67571046354978,sdss4,2210,53535,323,48.63897436176754,11.334785340545013,4461978959028633088,249.36873947270126,13.68078483625788,gaia,38.989498138427734,14.015397402813932,9.649476223339803,18.025224633136688,16.811203002929688,17.007335662841797,16.46065330505371,45.72534942626953,7001.701641429552,0.012150787747127561,0.000261385
4568179481487112832,256.7830147054645,22.40767769481725,falcon,,,,-24.17200089,1.3949999809265137,4568179481487113088,256.7847938019931,22.408243556997913,gaia,-67.04118347,14.006852247870263,42.86918258666992,14.076147727288642,14.68746280670166,14.640360832214355,14.796507835388184,50.106529235839844,15336.535836816593,0.013442932605824633,0.001509384
4599716189388636800,259.44870558640525,30.440059440437174,sdss4,978,52441,179,-11.48155767,12.242576955443761,4599715364754907264,259.47783362700454,30.428156195854964,gaia,-35.32338333,14.340884559322873,23.841825666255158,18.85581237851575,16.804533004760742,16.819881439208984,16.81646156311035,104.47803497314453,11704.632833089037,0.012920175070871356,0.00166122
5276369492098540416,123.60610899950684,-64.53642667,sdss5,,,,52.47789551424793,10.934722930068856,5276369492098490240,123.60765115137131,-64.53492593,sdss5,26.98416505998931,14.058852012246911,25.493730454258625,17.810656513998374,14.778650283813477,14.704136848449707,14.94145393371582,59.745426177978516,18422.979717293845,0.013228756766248054,0.001155917
6886973535081311872,312.7040180677348,-14.1954009,sdss5,,,,36.53651036353842,20.534783503387168,6886973358987025280,312.7035508877795,-14.20040417,gaia,-3.635751963,14.000561043635479,40.17226232620016,24.85343121316542,18.25585938,18.438596725463867,18.43701172,185.8483887,11731.17472925442,0.010879754598410242,0.001405073
6898705800892401280,318.8648665309813,-7.439456821,sdss5,,,,-12.58406566,19.512187278512865,6898705805186335488,318.86600695028403,-7.439716962,gaia,-72.60169983,14.257043950948262,60.01763417008706,24.16585927731579,17.823978424072266,17.773099899291992,17.829792022705078,203.77133178710938,12779.016348546376,0.014964381,0.00213867
6910805342238827648,317.7441904006629,-6.715596078,sdss4,638,52081,481,11.94557338954936,12.194874666603042,6910806102448648576,317.7394918120427,-6.716048343,gaia,-15.58725452,15.164137589032263,27.532827913780316,19.45934317887574,16.371253967285156,16.28277015686035,16.585163116455078,155.7557373046875,21663.11822,0.014416179790437848,0.00102357
