Name,RAh,RAm,RAs,DE-,DEd,DEm,DEs,FileName,ra,de,decimal_date,helio_corr
WD0107-192,1,9,33.16,-,19,1,17.6,WD0107m192_a_2000_07_12T06_43_19_all.dat.gz,1.1592288666666666,19.02097,2000.5273224043715,27.716657817354523
WD0107-192,1,9,33.16,-,19,1,17.6,WD0107m192_b_2000_07_16T06_50_00_all.dat.gz,1.1592027999999999,19.022,2000.5382513661202,27.30712162592981
WD0108+143,1,10,55.07,+,14,39,22.3,WD0108p143_a_2000_07_14T07_38_37_all.dat.gz,1.1820317333333332,14.65684,2000.532786885246,27.820635332144555
WD0108+143,1,10,55.07,+,14,39,22.3,WD0108p143_b_2000_07_18T08_11_16_all.dat.gz,1.1819762666666667,14.65599,2000.5437158469945,27.28499275105505
WD0110-139,1,13,9.81,-,13,39,35.0,WD0110m139_a_2000_07_13T07_26_12_all.dat.gz,1.2193725333333334,13.65906,2000.5300546448088,27.98940874602791
WD0110-139,1,13,9.81,-,13,39,35.0,WD0110m139_b_2000_07_16T07_03_55_all.dat.gz,1.2194028000000001,13.65994,2000.5382513661202,27.609959073451893
WD0112-195,1,15,5.70,-,19,15,19.2,WD0112m195_a_2000_07_12T08_07_49_all.dat.gz,1.2515878,19.2547,2000.5273224043715,27.707400774181238
WD0112-195,1,15,5.70,-,19,15,19.2,WD0112m195_b_2000_07_15T06_26_35_all.dat.gz,1.2515835333333334,19.25476,2000.535519125683,27.415974302672918
WD0114-034,1,16,58.82,-,3,10,54.5,WD0114m034_a_2000_07_12T08_22_55_all.dat.gz,1.2829648666666666,3.18129,2000.5273224043715,28.134495693921124
WD0114-034,1,16,58.82,-,3,10,54.5,WD0114m034_b_2000_07_15T06_40_42_all.dat.gz,1.2829637333333332,3.18137,2000.535519125683,27.666182137730846
WD0114-605,1,16,19.58,-,60,16,7.4,WD0114m605_a_2002_08_03T09_52_41_all.dat.gz,1.2720721333333331,60.26839,2002.5863013698631,18.005635324520405
WD0114-605,1,16,19.58,-,60,16,7.4,WD0114m605_b_2001_08_25T09_37_56_all.dat.gz,1.2720491333333332,60.26882,2001.6465753424657,16.22333005119566
WD0124-257,1,26,55.91,-,25,30,52.8,WD0124m257_a_2000_07_13T07_40_59_all.dat.gz,1.4488268,25.5149,2000.5300546448088,26.911568380724667
WD0124-257,1,26,55.91,-,25,30,52.8,WD0124m257_b_2000_07_16T07_48_34_all.dat.gz,1.4488611333333334,25.51492,2000.5382513661202,26.678946722493908
WD0126+101,1,29,24.26,+,10,23,1.3,WD0126p101_a_2000_07_14T07_55_53_all.dat.gz,1.4900782,10.38356,2000.532786885246,27.997199023457956
WD0126+101,1,29,24.26,+,10,23,1.3,WD0126p101_b_2000_07_18T08_26_23_all.dat.gz,1.4901055333333335,10.38325,2000.5437158469945,27.40621995889053
WD0127-050,1,30,23.03,-,4,47,57.8,WD0127m050_a_2002_09_19T05_30_57_all.dat.gz,1.5063898666666666,4.79917,2002.7150684931507,3.7386482822109444
WD0127-050,1,30,23.03,-,4,47,57.8,WD0127m050_b_2002_09_27T07_09_45_all.dat.gz,1.5063587333333333,4.7994,2002.7369863013698,-0.3125227036948601
WD0128-387,1,30,28.05,-,38,30,38.5,WD0128m387_a_2000_07_13T08_10_56_all.dat.gz,1.5077806,38.51084,2000.5300546448088,24.383969185565505
WD0128-387,1,30,28.05,-,38,30,38.5,WD0128m387_b_2000_07_16T08_11_49_all.dat.gz,1.5077864,38.51056,2000.5382513661202,24.319061412355843
WD0129-205,1,31,39.22,-,20,19,58.6,WD0129m205_a_2000_07_12T07_02_05_all.dat.gz,1.5275381333333333,20.33188,2000.5273224043715,27.637489857525452
WD0129-205,1,31,39.22,-,20,19,58.6,WD0129m205_b_2000_07_16T08_29_25_all.dat.gz,1.5275609333333333,20.33254,2000.5382513661202,27.25928207980122
WD0133-116,1,36,13.62,-,11,20,32.6,WD0133m116_a_2000_07_12T07_27_46_all.dat.gz,1.6038103333333333,11.3426,2000.5273224043715,28.241807314288437
WD0133-116,1,36,13.62,-,11,20,32.6,WD0133m116_b_2000_07_16T09_40_40_all.dat.gz,1.6038384666666665,11.34234,2000.5382513661202,27.727250984892663
WD0135-052,1,37,59.39,-,4,59,44.7,WD0135m052_a_2000_07_12T08_37_33_all.dat.gz,1.6331425333333334,4.99532,2000.5273224043715,28.247781634976764
WD0135-052,1,37,59.39,-,4,59,44.7,WD0135m052_b_2000_07_16T08_49_17_all.dat.gz,1.6331611333333333,4.99578,2000.5382513661202,27.64370701397127
WD0137-291,1,40,16.79,-,28,52,53.6,WD0137m291_a_2000_07_13T10_23_17_all.dat.gz,1.6713305333333333,28.88158,2000.5300546448088,26.412471601198494
WD0137-291,1,40,16.79,-,28,52,53.6,WD0137m291_b_2000_07_16T08_58_27_all.dat.gz,1.6713305333333333,28.88158,2000.5382513661202,26.22656866484
WD0138-236,1,40,28.18,-,23,21,22.1,WD0138m236_a_2000_07_14T08_07_02_all.dat.gz,1.6744861333333332,23.35633,2000.532786885246,27.154874286165647
WD0138-236,1,40,28.18,-,23,21,22.1,WD0138m236_b_2000_07_16T09_15_59_all.dat.gz,1.6739818,23.35856,2000.5382513661202,26.977532642815095
WD0140-392,1,42,51.02,-,38,59,6.8,WD0140m392_a_2000_07_14T08_21_32_all.dat.gz,1.7141638666666668,38.98525,2000.532786885246,24.278832243902944
WD0140-392,1,42,51.02,-,38,59,6.8,WD0140m392_b_2000_07_16T09_30_54_all.dat.gz,1.7141638666666668,38.98525,2000.5382513661202,24.23557944848211
WD0143+216,1,46,41.31,+,21,54,48.4,WD0143p216_a_2002_09_19T06_05_11_all.dat.gz,1.7781665333333334,21.91351,2002.7150684931507,7.076325596701207
WD0143+216,1,46,41.31,+,21,54,48.4,WD0143p216_b_2003_07_27T09_54_14_all.dat.gz,1.7780466666666668,21.91346,2003.5671232876712,25.7395243438351
WD0145-221,1,47,21.82,-,21,56,51.4,WD0145m221_a_2000_07_15T06_55_09_all.dat.gz,1.7893910666666666,21.9474,2000.535519125683,27.24472772054863
WD0145-221,1,47,21.82,-,21,56,51.4,WD0145m221_b_2000_07_17T08_33_19_all.dat.gz,1.7893778,21.94761,2000.5409836065573,27.043363507555316
WD0145-257,1,48,8.16,-,25,32,43.4,WD0145m257_a_2002_09_19T03_17_08_all.dat.gz,1.8022937333333333,25.54601,2002.7150684931507,7.695883252964124
WD0145-257,1,48,8.16,-,25,32,43.4,WD0145m257_b_2002_09_27T08_09_54_all.dat.gz,1.8022714,25.54609,2002.7369863013698,4.031238731682792
WD0151+017,1,54,13.89,+,2,1,24.1,WD0151p017_a_2000_07_12T08_47_53_all.dat.gz,1.9038553333333332,2.02307,2000.5273224043715,28.16749856646466
WD0151+017,1,54,13.89,+,2,1,24.1,WD0151p017_b_2000_07_15T08_13_37_all.dat.gz,1.9038581333333333,2.02312,2000.535519125683,27.701641127999938
WD0155+069,1,57,41.15,+,7,12,5.6,WD0155p069_a_2002_09_19T06_59_31_all.dat.gz,1.9614300666666666,7.20194,2002.7150684931507,4.4316460489968605
WD0155+069,1,57,41.15,+,7,12,5.6,WD0155p069_b_2003_01_19T01_56_18_all.dat.gz,1.9614321333333333,7.20203,2003.0493150684931,-27.88607490712342
WD0158-227,2,0,53.44,-,22,27,35.9,WD0158m227_a_2002_09_20T03_40_26_all.dat.gz,2.0148631999999997,22.45961,2002.717808219178,6.8115501984467315
WD0158-227,2,0,53.44,-,22,27,35.9,WD0158m227_b_2002_09_27T07_46_53_all.dat.gz,2.0148628,22.45967,2002.7369863013698,3.520238022602741
WD0203-138,2,5,49.05,-,13,38,27.4,WD0203m138_a_2000_07_15T07_59_42_all.dat.gz,2.0969301333333332,13.64055,2000.535519125683,27.884421872128616
WD0203-138,2,5,49.05,-,13,38,27.4,WD0203m138_b_2000_07_17T09_02_43_all.dat.gz,2.0969371333333333,13.64052,2000.5409836065573,27.621960621000543
WD0204-233,2,6,45.10,-,23,16,14.0,WD0204m233_a_2000_07_15T07_45_28_all.dat.gz,2.1125278,23.27056,2000.535519125683,27.14524658219405
WD0204-233,2,6,45.10,-,23,16,14.0,WD0204m233_b_2000_07_17T08_47_15_all.dat.gz,2.1125278,23.27056,2000.5409836065573,26.959182116584437
WD0204-306,2,7,2.30,-,30,23,32.6,WD0204m306_a_2002_12_03T05_37_52_all.dat.gz,2.1172940666666666,30.39329,2002.9205479452055,-22.382848805895353
WD0204-306,2,7,2.30,-,30,23,32.6,WD0204m306_a_2002_12_03T05_49_15_all.dat.gz,2.1172940666666666,30.39329,2002.9205479452055,-22.382848805895353
WD0204-306,2,7,2.30,-,30,23,32.6,WD0204m306_a_2002_12_08T06_04_33_all.dat.gz,2.1172971333333335,30.39311,2002.9342465753425,-23.657929448401976
WD0204-306,2,7,2.30,-,30,23,32.6,WD0204m306_b_2003_07_31T09_23_25_all.dat.gz,2.11732,30.39328,2003.5780821917808,24.42731089103428
WD0205-304,2,7,40.72,-,30,10,57.9,WD0205m304_a_2000_09_15T05_34_10_all.dat.gz,2.1279400666666666,30.18327,2000.704918032787,10.052081257380166
WD0205-304,2,7,40.72,-,30,10,57.9,WD0205m304_a_2001_09_23T08_37_02_all.dat.gz,2.127932933333333,30.18306,2001.7260273972602,6.7040567572434755
WD0205-365,2,7,25.48,-,36,20,49.1,WD0205m365_a_2000_07_12T09_07_48_all.dat.gz,2.123726733333333,36.34718,2000.5273224043715,24.984467062120157
WD0205-365,2,7,25.48,-,36,20,49.1,WD0205m365_b_2000_07_15T07_10_55_all.dat.gz,2.1237508000000003,36.34677,2000.535519125683,24.922486283283416
WD0208-263,2,10,58.67,-,26,7,1.2,WD0208m263_a_2002_09_15T09_28_08_all.dat.gz,2.1829898,26.11759,2002.704109589041,9.718714540264365
WD0208-263,2,10,58.67,-,26,7,1.2,WD0208m263_b_2002_09_20T05_12_08_all.dat.gz,2.1829836,26.11753,2002.717808219178,7.5031660808560785
WD0212-231,2,14,21.28,-,22,54,49.4,WD0212m231_a_2002_09_20T05_27_24_all.dat.gz,2.2392662000000003,22.91422,2002.717808219178,6.988370637225089
WD0212-231,2,14,21.28,-,22,54,49.4,WD0212m231_b_2002_12_08T05_35_35_all.dat.gz,2.239258866666667,22.91418,2002.9342465753425,-25.682098095379107
WD0216+143,2,18,48.13,+,14,36,4.5,WD0216p143_a_2000_09_15T06_19_52_all.dat.gz,2.3133559333333333,14.60117,2000.704918032787,7.702358025329875
WD0216+143,2,18,48.13,+,14,36,4.5,WD0216p143_a_2002_09_05T09_36_51_all.dat.gz,2.3133838,14.60152,2002.676712328767,12.565867973864785
WD0220+222,2,23,36.08,+,22,27,29.1,WD0220p222_b_2002_12_31T01_00_58_all.dat.gz,2.393271933333333,22.4587,2002.9972602739726,-28.684784534004933
WD0226-329,2,28,27.20,-,32,42,33.8,WD0226m329_a_2002_09_19T04_02_39_all.dat.gz,2.4741412,32.71006,2002.7150684931507,9.07207398050236
WD0226-329,2,28,27.20,-,32,42,33.8,WD0226m329_a_2002_12_03T06_19_41_all.dat.gz,2.474176933333333,32.70952,2002.9205479452055,-21.596337437745838
WD0226-329,2,28,27.20,-,32,42,33.8,WD0226m329_b_2002_12_08T06_18_12_all.dat.gz,2.4741932666666666,32.7097,2002.9342465753425,-22.899397407568433
WD0227+050,2,30,16.63,+,5,15,50.7,WD0227p050_a_2002_09_19T08_15_09_all.dat.gz,2.504585,5.26405,2002.7150684931507,4.303305149129784
WD0227+050,2,30,16.63,+,5,15,50.7,WD0227p050_b_2003_01_17T01_29_41_all.dat.gz,2.5046532,5.26428,2003.0438356164384,-28.30827274242853
WD0227+050,2,30,16.63,+,5,15,50.7,WD0227p050_b_2003_08_31T09_19_46_all.dat.gz,2.5046139999999997,5.26472,2003.66301369863,13.512933571409588
WD0229-481,2,30,53.31,-,47,55,26.1,WD0229m481_a_2000_08_03T09_31_43_all.dat.gz,2.5148083333333333,47.92386,2000.5874316939892,21.22847636763519
WD0229-481,2,30,53.31,-,47,55,26.1,WD0229m481_b_2000_08_05T08_43_02_all.dat.gz,2.5148128,47.92358,2000.5928961748634,21.022869944750514
WD0230-144,2,32,37.91,-,14,11,51.8,WD0230m144_a_2002_07_10T09_36_56_all.dat.gz,2.543906733333333,14.19807,2002.5205479452054,28.488680798870508
WD0230-144,2,32,37.91,-,14,11,51.8,WD0230m144_b_2002_09_19T04_13_14_all.dat.gz,2.543860533333333,14.19829,2002.7150684931507,6.043224820884717
WD0231-054,2,34,7.73,-,5,11,39.3,WD0231m054_a_2000_07_12T08_57_02_all.dat.gz,2.568806733333333,5.1939,2000.5273224043715,28.381362212199605
WD0231-054,2,34,7.73,-,5,11,39.3,WD0231m054_a_2002_09_06T09_43_37_all.dat.gz,2.5688239333333334,5.19385,2002.6794520547944,10.676496188045357
WD0231-054,2,34,7.73,-,5,11,39.3,WD0231m054_b_2000_07_15T07_35_41_all.dat.gz,2.5688164666666666,5.19445,2000.535519125683,27.962485215164197
WD0239+109,2,42,8.44,+,11,12,33.0,WD0239p109_a_2000_07_12T09_42_38_all.dat.gz,2.7023722,11.20883,2000.5273224043715,28.393410567435346
WD0239+109,2,42,8.44,+,11,12,33.0,WD0239p109_b_2000_07_15T08_37_27_all.dat.gz,2.702311133333333,11.20939,2000.535519125683,28.041458729693886
WD0242-174,2,45,2.37,-,17,12,20.4,WD0242m174_a_2001_12_17T02_03_57_all.dat.gz,2.7506559999999998,17.20495,2001.958904109589,-28.484778598918385
WD0242-174,2,45,2.37,-,17,12,20.4,WD0242m174_b_2001_12_29T03_03_29_all.dat.gz,2.7506545333333334,17.20505,2001.9917808219177,-29.4241686481169
WD0243-026,2,46,30.80,-,2,27,23.5,WD0243m026_a_2001_02_09T00_54_35_all.dat.gz,2.7752222,2.45686,2001.1068493150685,-21.252483026764395
WD0243-026,2,46,30.80,-,2,27,23.5,WD0243m026_b_2002_09_13T08_29_41_all.dat.gz,2.7752195333333334,2.45608,2002.6986301369864,6.858043996252942
WD0243+155,2,46,24.07,+,15,45,2.3,WD0243p155_a_2002_09_20T09_08_25_all.dat.gz,2.773377733333333,15.75091,2002.717808219178,5.951192170424294
WD0250-007,2,53,32.32,-,0,33,44.7,WD0250m007_a_2003_02_04T00_59_57_all.dat.gz,2.8923326,0.56228,2003.0931506849315,-23.04164013472565
WD0250-007,2,53,32.32,-,0,33,44.7,WD0250m007_b_2003_01_16T02_54_48_all.dat.gz,2.892330733333333,0.56226,2003.041095890411,-28.263361663599554
WD0250-026,2,52,51.00,-,2,25,18.0,WD0250m026_a_2002_07_10T10_00_07_all.dat.gz,2.8808122666666667,2.42156,2002.5205479452054,28.654743599810153
WD0250-026,2,52,51.00,-,2,25,18.0,WD0250m026_b_2002_09_19T08_38_03_all.dat.gz,2.880845,2.42127,2002.7150684931507,3.90952265578253
WD0252-350,2,54,37.11,-,34,49,54.2,WD0252m350_a_2000_07_15T08_23_07_all.dat.gz,2.910297133333333,34.83104,2000.535519125683,25.350678659896595
WD0252-350,2,54,37.11,-,34,49,54.2,WD0252m350_b_2000_07_16T10_29_07_all.dat.gz,2.910295066666667,34.83111,2000.5382513661202,25.314954266756892
WD0255-705,2,56,17.22,-,70,22,10.9,WD0255m705_a_2000_08_03T09_56_06_all.dat.gz,2.9380593333333334,70.36975,2000.5874316939892,15.08694131632806
WD0255-705,2,56,17.22,-,70,22,10.9,WD0255m705_b_2000_08_05T08_51_11_all.dat.gz,2.9380734,70.37008,2000.5928961748634,15.153533898199539
WD0257+080,2,59,59.15,+,8,11,56.4,WD0257p080_a_2002_09_18T07_41_15_all.dat.gz,2.9998073333333335,8.19944,2002.7123287671234,5.61032730258964
WD0257+080,2,59,59.15,+,8,11,56.4,WD0257p080_b_2002_12_31T02_20_22_all.dat.gz,2.999780933333333,8.19943,2002.9972602739726,-30.23955279470198
WD0302+027,3,4,37.32,+,2,56,58.0,WD0302p027_a_2000_07_16T10_05_38_all.dat.gz,3.0770496,2.94909,2000.5382513661202,27.78171203110196
WD0302+027,3,4,37.32,+,2,56,58.0,WD0302p027_b_2000_07_18T08_51_06_all.dat.gz,3.0770555333333336,2.94906,2000.5437158469945,27.443332615013194
WD0307+149,3,9,53.95,+,15,5,21.8,WD0307p149_a_2002_09_18T08_52_36_all.dat.gz,3.164967,15.08969,2002.7123287671234,6.97286352585339
WD0307+149,3,9,53.95,+,15,5,21.8,WD0307p149_b_2002_09_19T09_01_51_all.dat.gz,3.164969,15.08961,2002.7150684931507,6.491540583646953
WD0308+188,3,11,49.21,+,19,0,55.6,WD0308p188_a_2002_09_21T05_33_44_all.dat.gz,3.197034,19.01527,2002.7205479452055,6.258666924044899
WD0308+188,3,11,49.21,+,19,0,55.6,WD0308p188_b_2003_01_17T01_39_01_all.dat.gz,3.1969836000000003,19.0157,2003.0438356164384,-28.266568581939623
WD0310-688,3,10,31.02,-,68,36,3.4,WD0310m688_a_2002_09_19T09_18_15_all.dat.gz,3.1753178666666666,68.60131,2002.7150684931507,12.25576086903914
WD0310-688,3,10,31.02,-,68,36,3.4,WD0310m688_a_2002_12_03T05_21_40_all.dat.gz,3.1753308666666666,68.6013,2002.9205479452055,-6.602813482978148
WD0310-688,3,10,31.02,-,68,36,3.4,WD0310m688_a_2002_12_03T05_27_55_all.dat.gz,3.1753275333333333,68.60129,2002.9205479452055,-6.602818519409214
WD0310-688,3,10,31.02,-,68,36,3.4,WD0310m688_b_2002_12_08T06_56_41_all.dat.gz,3.1752996666666666,68.60166,2002.9342465753425,-7.881612079345208
WD0315-332,3,17,26.08,-,33,3,5.3,WD0315m332_a_2002_09_21T08_07_59_all.dat.gz,3.290577266666667,33.05195,2002.7205479452055,8.610876816558472
WD0315-332,3,17,26.08,-,33,3,5.3,WD0315m332_b_2002_09_22T05_08_30_all.dat.gz,3.290584133333333,33.05182,2002.7232876712328,8.189957534829553
WD0315-332,3,17,26.08,-,33,3,5.3,WD0315m332_b_2003_08_01T09_29_34_all.dat.gz,3.2905626666666667,33.05191,2003.5808219178082,24.229805370278466
WD0317+196,3,20,4.08,+,19,47,34.8,WD0317p196_a_2002_09_21T05_45_32_all.dat.gz,3.3344907999999998,19.79267,2002.7205479452055,6.459502170547936
WD0318-021,3,20,58.79,-,1,59,59.0,WD0318m021_a_2002_03_01T00_40_09_all.dat.gz,3.3496262666666667,1.9996,2002.1616438356164,-12.852559780049644
WD0318-021,3,20,58.79,-,1,59,59.0,WD0318m021_b_2002_03_03T00_55_34_all.dat.gz,3.3496223333333335,1.99984,2002.1671232876713,-11.897145815443903
