# wdid:USNO-B1.0 1068-00000833,resolution:nan,source:/home/bergeron/SPY/HS0002+1635_an,wavelength_min: 3290.10,wavelength_max: 6641.90
wavelength,flux
5332.50,9.42153e-12
5332.60,9.32418e-12
5332.70,9.28280e-12
5332.80,9.40646e-12
5332.90,1.00092e-11
5333.00,9.47927e-12
5333.10,9.19975e-12
5333.20,9.16025e-12
5333.30,9.49836e-12
5333.40,9.64673e-12
5333.50,9.47346e-12
5333.60,9.17586e-12
5333.70,9.10218e-12
5333.80,9.10442e-12
5333.90,9.54795e-12
5334.00,9.37463e-12
5334.10,9.68059e-12
5334.20,9.64488e-12
5334.30,9.14884e-12
5334.40,9.17481e-12
5334.50,9.82727e-12
5334.60,9.12234e-12
5334.70,9.56505e-12
5334.80,9.51510e-12
5334.90,9.32558e-12
5335.00,9.28321e-12
5335.10,9.70890e-12
5335.20,9.55545e-12
5335.30,9.42573e-12
5335.40,9.68341e-12
5335.50,9.12067e-12
5335.60,9.46952e-12
5335.70,9.17264e-12
5335.80,9.39995e-12
5335.90,9.21796e-12
5336.00,9.15467e-12
5336.10,9.64701e-12
5336.20,9.42321e-12
5336.30,9.47011e-12
5336.40,9.59870e-12
5336.50,9.26753e-12
5336.60,9.39517e-12
5336.70,9.91898e-12
5336.80,9.81104e-12
5336.90,9.43708e-12
5337.00,9.66071e-12
5337.10,9.60407e-12
5337.20,9.28707e-12
5337.30,9.43185e-12
5337.40,9.39229e-12
5337.50,9.35843e-12
5337.60,9.13356e-12
5337.70,9.58437e-12
5337.80,9.35093e-12
5337.90,9.44917e-12
5338.00,9.76413e-12
5338.10,9.67610e-12
5338.20,9.26203e-12
5338.30,9.53139e-12
5338.40,9.30930e-12
5338.50,9.36194e-12
5338.60,9.13983e-12
5338.70,9.34458e-12
5338.80,9.30594e-12
5338.90,9.32436e-12
5339.00,9.46448e-12
5339.10,9.19479e-12
5339.20,8.90606e-12
5339.30,9.37996e-12
5339.40,8.94477e-12
5339.50,8.97934e-12
5339.60,9.06432e-12
5339.70,9.50596e-12
5339.80,9.21337e-12
5339.90,9.07580e-12
5340.00,9.75623e-12
5340.10,8.95092e-12
5340.20,9.52486e-12
5340.30,9.64412e-12
5340.40,9.91847e-12
5340.50,9.38322e-12
5340.60,9.39309e-12
5340.70,9.45148e-12
5340.80,9.25393e-12
5340.90,9.21431e-12
5341.00,8.94823e-12
5341.10,8.99709e-12
5341.20,9.19536e-12
5341.30,9.86661e-12
5341.40,9.65000e-12
5341.50,9.18688e-12
5341.60,9.22624e-12
5341.70,9.46644e-12
5341.80,9.65430e-12
5341.90,9.03976e-12
5342.00,9.11150e-12
5342.10,9.14040e-12
5342.20,9.72524e-12
5342.30,9.61898e-12
5342.40,9.37372e-12
5342.50,8.98277e-12
5342.60,9.49915e-12
5342.70,9.32431e-12
5342.80,9.58555e-12
5342.90,9.78111e-12
5343.00,9.33773e-12
5343.10,9.51521e-12
5343.20,9.23273e-12
5343.30,9.36545e-12
5343.40,8.83817e-12
5343.50,9.49377e-12
5343.60,9.04171e-12
5343.70,9.14492e-12
5343.80,9.60152e-12
5343.90,9.55521e-12
5344.00,9.31075e-12
5344.10,9.25870e-12
5344.20,8.86464e-12
5344.30,9.15555e-12
5344.40,9.31595e-12
5344.50,9.33440e-12
5344.60,9.49292e-12
5344.70,9.35416e-12
5344.80,9.33068e-12
5344.90,9.57212e-12
5345.00,9.25324e-12
5345.10,9.57094e-12
5345.20,9.31493e-12
5345.30,1.00225e-11
5345.40,9.69115e-12
5345.50,9.05386e-12
5345.60,9.54508e-12
5345.70,9.29093e-12
5345.80,9.18928e-12
5345.90,9.22109e-12
5346.00,9.14326e-12
5346.10,9.09975e-12
5346.20,9.53197e-12
5346.30,9.61528e-12
5346.40,9.19325e-12
5346.50,9.30706e-12
5346.60,9.47142e-12
5346.70,9.15805e-12
5346.80,9.02679e-12
5346.90,8.98517e-12
5347.00,9.06180e-12
5347.10,9.29771e-12
5347.20,9.61661e-12
5347.30,9.14103e-12
5347.40,9.34930e-12
5347.50,9.83039e-12
5347.60,8.90645e-12
5347.70,8.85527e-12
5347.80,9.65788e-12
5347.90,9.42928e-12
5348.00,9.25218e-12
5348.10,9.20101e-12
5348.20,9.49235e-12
5348.30,9.41256e-12
5348.40,9.32036e-12
5348.50,9.46766e-12
5348.60,9.57107e-12
5348.70,9.01699e-12
5348.80,9.15856e-12
5348.90,9.05775e-12
5349.00,9.39880e-12
5349.10,9.25694e-12
5349.20,9.26493e-12
5349.30,9.55830e-12
5349.40,9.14535e-12
5349.50,8.82209e-12
5349.60,9.18231e-12
5349.70,9.25807e-12
5349.80,9.41689e-12
5349.90,9.53753e-12
5350.00,9.24860e-12
5350.10,8.98638e-12
5350.20,9.17959e-12
5350.30,9.13219e-12
5350.40,1.00063e-11
5350.50,9.66190e-12
5350.60,9.46554e-12
5350.70,9.44966e-12
5350.80,9.37743e-12
5350.90,9.02918e-12
5351.00,9.19093e-12
5351.10,9.21229e-12
5351.20,9.22696e-12
5351.30,9.80234e-12
5351.40,9.06717e-12
5351.50,8.83729e-12
5351.60,9.43564e-12
5351.70,9.19429e-12
5351.80,9.34750e-12
5351.90,8.99721e-12
5352.00,8.99754e-12
5352.10,9.46130e-12
5352.20,8.77654e-12
5352.30,9.32153e-12
5352.40,9.26550e-12
5352.50,9.73029e-12
5352.60,9.92083e-12
5352.70,9.69470e-12
5352.80,9.47524e-12
5352.90,8.83522e-12
5353.00,9.26567e-12
5353.10,9.35013e-12
5353.20,9.39636e-12
5353.30,9.17589e-12
5353.40,9.22786e-12
5353.50,9.16320e-12
5353.60,9.24480e-12
5353.70,9.75664e-12
5353.80,9.47209e-12
5353.90,8.89876e-12
5354.00,8.98323e-12
5354.10,9.34980e-12
5354.20,9.21723e-12
5354.30,9.49203e-12
5354.40,9.31546e-12
5354.50,9.48700e-12
5354.60,9.17653e-12
5354.70,9.42171e-12
5354.80,9.25373e-12
5354.90,9.44537e-12
5355.00,9.53659e-12
5355.10,9.01849e-12
5355.20,9.22354e-12
5355.30,9.39417e-12
5355.40,9.26824e-12
5355.50,9.07533e-12
5355.60,9.23162e-12
5355.70,9.58501e-12
5355.80,9.30311e-12
5355.90,9.27667e-12
5356.00,9.89133e-12
5356.10,9.68405e-12
5356.20,9.13990e-12
5356.30,9.43787e-12
5356.40,9.55307e-12
5356.50,9.66253e-12
5356.60,9.44850e-12
5356.70,9.37132e-12
5356.80,9.44059e-12
5356.90,9.38638e-12
5357.00,9.29388e-12
5357.10,9.44931e-12
5357.20,9.26394e-12
5357.30,9.00197e-12
5357.40,9.32590e-12
5357.50,9.14913e-12
5357.60,9.47692e-12
5357.70,9.31450e-12
5357.80,9.54274e-12
5357.90,9.18784e-12
5358.00,9.28011e-12
5358.10,9.09947e-12
5358.20,9.02319e-12
5358.30,9.72457e-12
5358.40,9.45198e-12
5358.50,9.29621e-12
5358.60,9.27453e-12
5358.70,9.48943e-12
5358.80,9.41220e-12
5358.90,9.38190e-12
5359.00,8.88698e-12
5359.10,9.10861e-12
5359.20,9.44043e-12
5359.30,9.10546e-12
5359.40,9.06939e-12
5359.50,9.37442e-12
5359.60,9.62677e-12
5359.70,9.06753e-12
5359.80,9.57574e-12
5359.90,9.50231e-12
5360.00,9.54675e-12
5360.10,9.34872e-12
5360.20,9.47654e-12
5360.30,9.25933e-12
5360.40,9.44562e-12
5360.50,9.10474e-12
5360.60,9.00156e-12
5360.70,9.39970e-12
5360.80,9.70680e-12
5360.90,9.55187e-12
5361.00,9.97117e-12
5361.10,9.76446e-12
5361.20,9.51075e-12
5361.30,9.31647e-12
5361.40,9.36189e-12
5361.50,9.23663e-12
5361.60,9.55245e-12
5361.70,9.20663e-12
5361.80,9.34986e-12
5361.90,9.31377e-12
5362.00,9.46085e-12
5362.10,9.53888e-12
5362.20,9.53252e-12
5362.30,9.80719e-12
5362.40,9.49870e-12
5362.50,9.50577e-12
5362.60,9.07735e-12
5362.70,9.22158e-12
5362.80,9.14709e-12
5362.90,9.18677e-12
5363.00,9.58046e-12
5363.10,9.43307e-12
5363.20,9.48811e-12
5363.30,9.47407e-12
5363.40,9.42453e-12
5363.50,9.58800e-12
5363.60,9.18725e-12
5363.70,8.69434e-12
5363.80,9.14091e-12
5363.90,9.10574e-12
5364.00,9.68577e-12
5364.10,9.21008e-12
5364.20,9.29872e-12
5364.30,9.31635e-12
5364.40,9.30901e-12
5364.50,9.17785e-12
5364.60,9.61690e-12
5364.70,9.61630e-12
5364.80,8.60190e-12
5364.90,9.61029e-12
5365.00,8.99234e-12
5365.10,9.70126e-12
5365.20,8.91620e-12
5365.30,9.15946e-12
5365.40,9.41235e-12
5365.50,9.71135e-12
5365.60,9.45147e-12
5365.70,9.20405e-12
5365.80,9.05073e-12
5365.90,9.28061e-12
5366.00,9.12152e-12
5366.10,9.34661e-12
5366.20,9.43245e-12
5366.30,9.29352e-12
5366.40,9.47350e-12
5366.50,9.40564e-12
5366.60,9.47420e-12
5366.70,9.78102e-12
5366.80,9.50661e-12
5366.90,9.97487e-12
5367.00,9.82824e-12
5367.10,9.63259e-12
5367.20,9.60796e-12
5367.30,9.22972e-12
5367.40,9.49817e-12
5367.50,9.25827e-12
5367.60,9.39124e-12
5367.70,9.18688e-12
5367.80,9.17953e-12
5367.90,9.46534e-12
5368.00,9.40994e-12
5368.10,9.36800e-12
5368.20,8.98865e-12
5368.30,9.22835e-12
5368.40,9.46998e-12
5368.50,9.12906e-12
5368.60,9.21015e-12
5368.70,9.18165e-12
5368.80,9.59542e-12
5368.90,9.59578e-12
5369.00,9.49999e-12
5369.10,9.61669e-12
5369.20,9.18529e-12
5369.30,9.36065e-12
5369.40,9.38888e-12
5369.50,9.22863e-12
5369.60,9.26648e-12
5369.70,9.11198e-12
5369.80,9.59515e-12
5369.90,9.93986e-12
5370.00,9.62857e-12
5370.10,9.55582e-12
5370.20,9.05307e-12
5370.30,9.44687e-12
5370.40,9.17977e-12
5370.50,9.01464e-12
5370.60,9.36807e-12
5370.70,9.26739e-12
5370.80,9.55831e-12
5370.90,9.70878e-12
5371.00,9.80151e-12
5371.10,9.17543e-12
5371.20,9.57129e-12
5371.30,9.48888e-12
5371.40,9.21784e-12
5371.50,9.13734e-12
5371.60,9.53229e-12
5371.70,9.49029e-12
5371.80,9.24520e-12
5371.90,9.58341e-12
5372.00,1.00102e-11
5372.10,9.06333e-12
5372.20,9.70481e-12
5372.30,9.35474e-12
5372.40,9.19431e-12
5372.50,8.99343e-12
5372.60,9.37505e-12
5372.70,9.43702e-12
5372.80,9.25442e-12
5372.90,9.88067e-12
5373.00,9.58155e-12
5373.10,9.21019e-12
5373.20,9.37810e-12
5373.30,9.44972e-12
5373.40,9.38843e-12
5373.50,9.24335e-12
5373.60,9.44981e-12
5373.70,9.84990e-12
5373.80,9.87820e-12
5373.90,9.55201e-12
5374.00,9.10153e-12
5374.10,9.40148e-12
5374.20,9.76118e-12
5374.30,9.36075e-12
5374.40,9.17804e-12
5374.50,9.68422e-12
5374.60,9.15078e-12
5374.70,9.16075e-12
5374.80,9.37212e-12
5374.90,9.43126e-12
5375.00,9.53472e-12
5375.10,9.59290e-12
5375.20,9.25016e-12
5375.30,9.66108e-12
5375.40,9.74144e-12
5375.50,9.09697e-12
5375.60,9.58023e-12
5375.70,9.78205e-12
5375.80,9.48840e-12
5375.90,1.00315e-11
5376.00,9.06107e-12
5376.10,9.00452e-12
5376.20,9.21986e-12
5376.30,9.71481e-12
5376.40,9.17040e-12
5376.50,9.24981e-12
5376.60,9.27716e-12
5376.70,9.49640e-12
5376.80,8.88633e-12
5376.90,9.48649e-12
5377.00,9.45213e-12
5377.10,9.61258e-12
5377.20,9.66116e-12
5377.30,9.35770e-12
5377.40,9.39759e-12
5377.50,9.15004e-12
5377.60,9.50054e-12
5377.70,9.56649e-12
5377.80,9.64499e-12
5377.90,9.66560e-12
5378.00,9.29067e-12
5378.10,9.05175e-12
5378.20,9.57406e-12
5378.30,9.29267e-12
5378.40,9.31714e-12
5378.50,9.17757e-12
5378.60,9.98174e-12
5378.70,9.57101e-12
5378.80,9.20176e-12
5378.90,9.54277e-12
5379.00,9.41959e-12
5379.10,9.66799e-12
5379.20,9.90675e-12
5379.30,9.45346e-12
5379.40,9.32640e-12
5379.50,9.37791e-12
5379.60,9.76729e-12
5379.70,9.21642e-12
5379.80,9.42046e-12
5379.90,9.29917e-12
5380.00,9.71564e-12
5380.10,9.09227e-12
5380.20,9.21427e-12
5380.30,9.37973e-12
5380.40,9.24875e-12
5380.50,9.30897e-12
5380.60,9.39912e-12
5380.70,9.53564e-12
5380.80,9.27620e-12
5380.90,9.42625e-12
5381.00,9.36478e-12
5381.10,9.35354e-12
5381.20,9.44372e-12
5381.30,9.28469e-12
5381.40,9.24446e-12
5381.50,9.11922e-12
5381.60,9.12536e-12
5381.70,9.53532e-12
5381.80,9.19753e-12
5381.90,9.17082e-12
5382.00,9.42334e-12
5382.10,9.44978e-12
5382.20,9.56801e-12
5382.30,9.48140e-12
5382.40,9.69048e-12
5382.50,9.73240e-12
5382.60,9.21283e-12
5382.70,9.24893e-12
5382.80,9.73735e-12
5382.90,9.40813e-12
5383.00,9.40364e-12
5383.10,9.63791e-12
5383.20,9.41111e-12
5383.30,9.44432e-12
5383.40,9.20397e-12
5383.50,9.72441e-12
5383.60,9.44054e-12
5383.70,9.59655e-12
5383.80,9.28462e-12
5383.90,9.39519e-12
5384.00,9.21762e-12
5384.10,9.21603e-12
5384.20,9.55095e-12
5384.30,9.92748e-12
5384.40,9.61645e-12
5384.50,9.46208e-12
5384.60,9.65682e-12
5384.70,9.49760e-12
5384.80,9.52793e-12
5384.90,9.12495e-12
5385.00,9.17945e-12
5385.10,9.28813e-12
5385.20,9.32330e-12
5385.30,9.60806e-12
5385.40,9.94895e-12
5385.50,9.33015e-12
5385.60,9.41080e-12
5385.70,9.10057e-12
5385.80,9.73079e-12
5385.90,1.00089e-11
5386.00,9.15480e-12
5386.10,9.45028e-12
5386.20,9.36838e-12
5386.30,9.26227e-12
5386.40,9.53553e-12
5386.50,9.50588e-12
5386.60,9.46365e-12
5386.70,8.86004e-12
5386.80,9.43048e-12
5386.90,9.43857e-12
5387.00,8.89297e-12
5387.10,9.50123e-12
5387.20,9.00883e-12
5387.30,9.48450e-12
5387.40,9.33383e-12
5387.50,9.18507e-12
5387.60,9.01211e-12
5387.70,9.56725e-12
5387.80,9.40880e-12
5387.90,9.36170e-12
5388.00,9.58574e-12
5388.10,9.77009e-12
5388.20,9.44894e-12
5388.30,9.58100e-12
5388.40,9.97166e-12
5388.50,9.23594e-12
5388.60,9.06582e-12
5388.70,8.90052e-12
5388.80,9.08296e-12
5388.90,9.79140e-12
5389.00,8.99838e-12
5389.10,9.14984e-12
5389.20,9.27903e-12
5389.30,9.95949e-12
5389.40,9.38726e-12
5389.50,9.99802e-12
5389.60,9.88018e-12
5389.70,9.24684e-12
5389.80,9.39156e-12
5389.90,9.35121e-12
5390.00,9.47269e-12
5390.10,9.60581e-12
5390.20,9.54124e-12
5390.30,9.46599e-12
5390.40,9.44987e-12
5390.50,8.95590e-12
5390.60,9.52811e-12
5390.70,9.18339e-12
5390.80,9.39214e-12
5390.90,9.42739e-12
5391.00,9.16502e-12
5391.10,9.24389e-12
5391.20,9.41971e-12
5391.30,9.62270e-12
5391.40,9.03064e-12
5391.50,9.30925e-12
5391.60,8.96344e-12
5391.70,9.39722e-12
5391.80,9.26665e-12
5391.90,9.49586e-12
5392.00,9.82400e-12
5392.10,9.77878e-12
5392.20,9.80824e-12
5392.30,9.47981e-12
5392.40,9.69161e-12
5392.50,9.77539e-12
5392.60,9.52064e-12
5392.70,9.39585e-12
5392.80,9.38456e-12
5392.90,9.51587e-12
5393.00,9.47160e-12
5393.10,9.51173e-12
5393.20,9.49656e-12
5393.30,9.55027e-12
5393.40,9.45554e-12
5393.50,9.61017e-12
5393.60,9.38443e-12
5393.70,9.09269e-12
5393.80,9.18910e-12
5393.90,9.30978e-12
5394.00,9.23734e-12
5394.10,8.98922e-12
5394.20,9.40690e-12
5394.30,9.45481e-12
5394.40,9.53670e-12
5394.50,9.11868e-12
5394.60,9.50149e-12
5394.70,9.31837e-12
5394.80,9.28182e-12
5394.90,8.96276e-12
5395.00,9.20969e-12
5395.10,8.98867e-12
5395.20,9.17931e-12
5395.30,9.34763e-12
5395.40,9.24116e-12
5395.50,9.25510e-12
5395.60,9.36420e-12
5395.70,9.19849e-12
5395.80,9.42997e-12
5395.90,9.50995e-12
5396.00,8.92660e-12
5396.10,9.73114e-12
5396.20,9.40320e-12
5396.30,9.19568e-12
5396.40,9.37475e-12
5396.50,9.23910e-12
5396.60,9.39585e-12
5396.70,9.52055e-12
5396.80,9.90756e-12
5396.90,9.36192e-12
5397.00,9.37975e-12
5397.10,9.94073e-12
5397.20,9.79146e-12
5397.30,9.31278e-12
5397.40,9.05853e-12
5397.50,9.19394e-12
5397.60,9.36823e-12
5397.70,9.36858e-12
5397.80,9.49333e-12
5397.90,9.31387e-12
5398.00,9.50667e-12
5398.10,9.45939e-12
5398.20,9.38392e-12
5398.30,9.30942e-12
5398.40,9.46822e-12
5398.50,9.28970e-12
5398.60,9.46309e-12
5398.70,9.46441e-12
5398.80,9.24406e-12
5398.90,9.48650e-12
5399.00,9.56172e-12
5399.10,9.66709e-12
5399.20,9.47491e-12
5399.30,9.46360e-12
5399.40,9.21597e-12
5399.50,9.39622e-12
5399.60,9.45784e-12
5399.70,9.29869e-12
5399.80,9.81840e-12
5399.90,9.00272e-12
5400.00,9.50788e-12
5400.10,9.22809e-12
5400.20,9.51150e-12
5400.30,8.98752e-12
5400.40,9.37212e-12
5400.50,9.17789e-12
5400.60,9.14710e-12
5400.70,9.41110e-12
5400.80,9.35405e-12
5400.90,9.37872e-12
5401.00,9.21657e-12
5401.10,9.42223e-12
5401.20,9.47610e-12
5401.30,8.88186e-12
5401.40,9.10018e-12
5401.50,9.25526e-12
5401.60,9.07750e-12
5401.70,9.23745e-12
5401.80,9.19302e-12
5401.90,9.15637e-12
5402.00,9.65704e-12
5402.10,9.26802e-12
5402.20,9.50394e-12
5402.30,8.96692e-12
5402.40,9.76166e-12
5402.50,9.83017e-12
5402.60,9.30479e-12
5402.70,9.76956e-12
5402.80,9.54695e-12
5402.90,9.20942e-12
5403.00,9.45320e-12
5403.10,9.28216e-12
5403.20,9.18902e-12
5403.30,9.13190e-12
5403.40,9.45265e-12
5403.50,9.53579e-12
5403.60,9.83710e-12
5403.70,9.61247e-12
5403.80,9.41899e-12
5403.90,8.90405e-12
5404.00,9.14109e-12
5404.10,9.24079e-12
5404.20,9.41064e-12
5404.30,9.10021e-12
5404.40,9.40744e-12
5404.50,9.74684e-12
5404.60,9.34675e-12
5404.70,9.00217e-12
5404.80,9.42247e-12
5404.90,9.54365e-12
5405.00,9.41440e-12
5405.10,9.32607e-12
5405.20,9.42095e-12
5405.30,9.57918e-12
5405.40,9.33880e-12
5405.50,9.28944e-12
5405.60,9.49154e-12
5405.70,9.51041e-12
5405.80,9.18032e-12
5405.90,9.00617e-12
5406.00,9.12543e-12
5406.10,9.36949e-12
5406.20,9.20410e-12
5406.30,9.67241e-12
5406.40,9.75077e-12
5406.50,9.20805e-12
5406.60,9.26397e-12
5406.70,8.90840e-12
5406.80,9.51721e-12
5406.90,9.23769e-12
5407.00,9.24973e-12
5407.10,9.08916e-12
5407.20,9.91165e-12
5407.30,9.58724e-12
5407.40,9.09407e-12
5407.50,9.53333e-12
5407.60,9.09085e-12
5407.70,9.03656e-12
5407.80,8.98811e-12
5407.90,9.31037e-12
5408.00,9.51070e-12
5408.10,9.35301e-12
5408.20,9.03725e-12
5408.30,9.03661e-12
5408.40,9.78140e-12
5408.50,9.17974e-12
5408.60,9.38499e-12
5408.70,9.55708e-12
5408.80,9.26858e-12
5408.90,9.28356e-12
5409.00,9.28488e-12
5409.10,9.11053e-12
5409.20,9.63692e-12
5409.30,9.23906e-12
5409.40,9.85139e-12
5409.50,8.57405e-12
5409.60,9.50364e-12
5409.70,9.17795e-12
5409.80,9.57951e-12
5409.90,9.39536e-12
5410.00,9.47967e-12
5410.10,9.25546e-12
5410.20,9.41202e-12
5410.30,9.59105e-12
5410.40,9.32093e-12
5410.50,9.30175e-12
5410.60,9.53743e-12
5410.70,9.72821e-12
5410.80,1.00508e-11
5410.90,9.47305e-12
5411.00,9.05638e-12
5411.10,8.80082e-12
5411.20,9.46824e-12
5411.30,9.96576e-12
5411.40,1.00189e-11
5411.50,9.42827e-12
5411.60,9.49993e-12
5411.70,9.58429e-12
5411.80,9.57683e-12
5411.90,9.89665e-12
5412.00,9.83449e-12
5412.10,9.77916e-12
5412.20,9.18253e-12
5412.30,9.15453e-12
5412.40,9.25356e-12
5412.50,9.37410e-12
5412.60,9.02753e-12
5412.70,9.29563e-12
5412.80,9.58037e-12
5412.90,9.17806e-12
5413.00,9.51852e-12
5413.10,9.44948e-12
5413.20,9.67269e-12
5413.30,9.69161e-12
5413.40,8.78191e-12
5413.50,9.00610e-12
5413.60,9.76405e-12
5413.70,9.76539e-12
5413.80,9.51840e-12
5413.90,9.35548e-12
5414.00,9.20819e-12
5414.10,9.23787e-12
5414.20,9.42399e-12
5414.30,9.02147e-12
5414.40,9.65742e-12
5414.50,9.47099e-12
5414.60,9.13787e-12
5414.70,9.42475e-12
5414.80,9.32143e-12
5414.90,1.00045e-11
5415.00,9.64978e-12
5415.10,9.36648e-12
5415.20,9.35900e-12
5415.30,9.74475e-12
5415.40,9.65707e-12
5415.50,9.27493e-12
5415.60,9.40049e-12
5415.70,9.14549e-12
5415.80,9.11159e-12
5415.90,9.16476e-12
5416.00,9.45178e-12
5416.10,9.79166e-12
5416.20,9.80279e-12
5416.30,9.05260e-12
5416.40,9.44828e-12
5416.50,9.38209e-12
5416.60,9.28750e-12
5416.70,9.25066e-12
5416.80,9.22946e-12
5416.90,9.04677e-12
5417.00,9.27223e-12
5417.10,9.56917e-12
5417.20,9.33459e-12
5417.30,9.61588e-12
5417.40,9.65148e-12
5417.50,9.62736e-12
5417.60,9.71583e-12
5417.70,9.56248e-12
5417.80,9.50310e-12
5417.90,9.33994e-12
5418.00,1.02695e-11
5418.10,9.70979e-12
5418.20,9.50745e-12
5418.30,9.41182e-12
5418.40,9.63350e-12
5418.50,9.62406e-12
5418.60,9.48632e-12
5418.70,9.27218e-12
5418.80,9.75735e-12
5418.90,9.59414e-12
5419.00,9.60820e-12
5419.10,9.87402e-12
5419.20,9.39634e-12
5419.30,9.57204e-12
5419.40,9.68898e-12
5419.50,8.90655e-12
5419.60,9.58192e-12
5419.70,9.23739e-12
5419.80,9.81484e-12
5419.90,9.60160e-12
5420.00,9.38442e-12
5420.10,9.32205e-12
5420.20,9.54680e-12
5420.30,8.98856e-12
5420.40,9.17411e-12
5420.50,9.60960e-12
5420.60,9.69915e-12
5420.70,9.47996e-12
5420.80,9.58224e-12
5420.90,9.25912e-12
5421.00,9.20751e-12
5421.10,9.61565e-12
5421.20,9.42681e-12
5421.30,9.45754e-12
5421.40,9.30887e-12
5421.50,9.64256e-12
5421.60,9.62919e-12
5421.70,1.00541e-11
5421.80,8.82684e-12
5421.90,9.11644e-12
5422.00,9.97383e-12
5422.10,9.59861e-12
5422.20,9.49599e-12
5422.30,9.36296e-12
5422.40,8.90529e-12
5422.50,9.94036e-12
5422.60,9.35027e-12
5422.70,9.19171e-12
5422.80,9.40098e-12
5422.90,9.31402e-12
5423.00,9.43601e-12
5423.10,9.35003e-12
5423.20,9.42101e-12
5423.30,9.63916e-12
5423.40,9.01650e-12
5423.50,9.23465e-12
5423.60,9.26541e-12
5423.70,9.44728e-12
5423.80,9.28081e-12
5423.90,9.49606e-12
5424.00,9.35313e-12
5424.10,9.23277e-12
5424.20,9.65610e-12
5424.30,9.62308e-12
5424.40,9.41634e-12
5424.50,9.71017e-12
5424.60,9.67813e-12
5424.70,9.92389e-12
5424.80,9.62878e-12
5424.90,9.51821e-12
5425.00,9.71196e-12
5425.10,9.50321e-12
5425.20,9.32684e-12
5425.30,9.48230e-12
5425.40,9.27254e-12
5425.50,9.77462e-12
5425.60,9.18289e-12
5425.70,9.64278e-12
5425.80,1.00065e-11
5425.90,9.55609e-12
5426.00,9.52207e-12
5426.10,9.51064e-12
5426.20,9.79090e-12
5426.30,9.54964e-12
5426.40,9.94680e-12
5426.50,9.50320e-12
5426.60,9.09885e-12
5426.70,9.58052e-12
5426.80,9.57498e-12
5426.90,9.45548e-12
5427.00,9.71715e-12
5427.10,9.29997e-12
5427.20,9.58622e-12
5427.30,9.50011e-12
5427.40,9.22435e-12
5427.50,9.16475e-12
5427.60,9.90207e-12
5427.70,9.36983e-12
5427.80,9.24930e-12
5427.90,9.21819e-12
5428.00,9.08192e-12
5428.10,9.42526e-12
5428.20,9.28408e-12
5428.30,9.38369e-12
5428.40,9.29951e-12
5428.50,9.69107e-12
5428.60,9.20091e-12
5428.70,9.22288e-12
5428.80,9.76587e-12
5428.90,9.42706e-12
5429.00,9.45297e-12
5429.10,9.32157e-12
5429.20,9.37599e-12
5429.30,9.29374e-12
5429.40,9.60579e-12
5429.50,9.49109e-12
5429.60,9.05090e-12
5429.70,8.82800e-12
5429.80,9.14695e-12
5429.90,9.53281e-12
5430.00,9.32859e-12
5430.10,9.37418e-12
5430.20,9.24568e-12
5430.30,9.24110e-12
5430.40,9.46866e-12
5430.50,9.15817e-12
5430.60,9.07686e-12
5430.70,9.16671e-12
5430.80,9.79766e-12
5430.90,9.12213e-12
5431.00,8.58527e-12
5431.10,8.73022e-12
5431.20,9.81288e-12
5431.30,9.64498e-12
5431.40,9.50561e-12
5431.50,9.12316e-12
5431.60,9.24651e-12
5431.70,8.99196e-12
5431.80,9.57885e-12
5431.90,9.07136e-12
5432.00,9.26460e-12
5432.10,9.23443e-12
5432.20,9.59208e-12
5432.30,9.65838e-12
5432.40,9.71878e-12
5432.50,9.42677e-12
5432.60,9.06976e-12
5432.70,9.38513e-12
5432.80,9.49673e-12
5432.90,9.26669e-12
5433.00,9.35761e-12
5433.10,9.32842e-12
5433.20,9.85655e-12
5433.30,9.28381e-12
5433.40,9.45550e-12
5433.50,9.62916e-12
5433.60,9.43551e-12
5433.70,9.69389e-12
5433.80,9.76417e-12
5433.90,9.39322e-12
5434.00,9.39159e-12
5434.10,9.34564e-12
5434.20,9.51541e-12
5434.30,1.00034e-11
5434.40,9.23733e-12
5434.50,9.12832e-12
5434.60,9.78183e-12
5434.70,9.61963e-12
5434.80,9.27514e-12
5434.90,9.44889e-12
5435.00,9.81677e-12
5435.10,9.41116e-12
5435.20,9.78793e-12
5435.30,9.44437e-12
5435.40,9.27423e-12
5435.50,9.49237e-12
5435.60,9.23155e-12
5435.70,9.39845e-12
5435.80,9.76742e-12
5435.90,8.64217e-12
5436.00,9.02789e-12
5436.10,9.66795e-12
5436.20,9.20402e-12
5436.30,9.11268e-12
5436.40,9.48467e-12
5436.50,9.23954e-12
5436.60,9.59480e-12
5436.70,9.38219e-12
5436.80,9.36183e-12
5436.90,9.00228e-12
5437.00,9.36055e-12
5437.10,9.74152e-12
5437.20,1.00288e-11
5437.30,9.68307e-12
5437.40,9.37968e-12
5437.50,9.94908e-12
5437.60,9.98889e-12
5437.70,9.59474e-12
5437.80,9.57241e-12
5437.90,9.77793e-12
5438.00,9.42219e-12
5438.10,9.51231e-12
5438.20,9.52548e-12
5438.30,9.60179e-12
5438.40,9.81623e-12
5438.50,9.62815e-12
5438.60,9.35521e-12
5438.70,9.28451e-12
5438.80,9.90154e-12
5438.90,9.49734e-12
5439.00,9.61709e-12
5439.10,9.58291e-12
5439.20,9.66319e-12
5439.30,9.39906e-12
5439.40,9.54251e-12
